ESTIMATED THICKNESSES

Thickness of film 1 = 160.00 nm

ESTIMATED INFLEXION POINTS

Inflexion point of the absorption coefficient of film 1 = 850.00 nm

ESTIMATED REFRACTIVE INDICES AND ABSORPTION COEFFICIENTS

Film 1

lambda                     n                          kappa
8.32989690721649481020e+02 8.25229940744136691855e-01
8.36082474226804151840e+02 8.24777801141182820288e-01
8.39175257731958708973e+02 8.24506880400277974985e-01
8.42268041237113493480e+02 8.24236932972881031212e-01
8.45360824742268050613e+02 8.23968328172357877826e-01
8.48453608247422721433e+02 8.23701418834713039452e-01
8.51546391752577392253e+02 8.23436541816511380354e-01
8.54639175257731949387e+02 8.23174018485321123961e-01
8.57731958762886620207e+02 8.22914155202216335283e-01
8.60824742268041291027e+02 8.22657243795943737830e-01
8.63917525773195848160e+02 8.22403562028388268601e-01
8.67010309278350518980e+02 8.22153374051069252282e-01
8.70103092783505189800e+02 8.21906930852401185206e-01
8.73195876288659746933e+02 8.21664470695526949484e-01
8.76288659793814531440e+02 8.21426219546556812823e-01
8.79381443298969088573e+02 8.21192391492599260694e-01
8.82474226804123645707e+02 8.20963189152006500571e-01
8.85567010309278430213e+02 8.20738804071728722533e-01
8.88659793814432987347e+02 8.20519417116811644597e-01
8.91752577319587658167e+02 8.20305198849507366532e-01
8.94845360824742328987e+02 8.19889369182574379025e-01
8.97938144329896886120e+02 8.19481007081610091092e-01
9.01030927835051556940e+02 8.19080204660331157029e-01
9.04123711340206227760e+02 8.18687046066707835301e-01
9.07216494845360784893e+02 8.18301607811393383329e-01
9.10309278350515455713e+02 8.17923959085502194633e-01
9.13402061855670126533e+02 8.17554162067986367468e-01
9.16494845360824797353e+02 8.17192272222807991611e-01
9.19587628865979354487e+02 8.16838338586149736997e-01
9.22680412371134025307e+02 8.16492404043898667432e-01
9.25773195876288696127e+02 8.16154505599635649027e-01
9.28865979381443366947e+02 8.15824674633366053733e-01
9.31958762886597924080e+02 8.15502937151229012613e-01
9.35051546391752594900e+02 8.15189314026425471127e-01
9.38144329896907265720e+02 8.14883821231603411306e-01
9.41237113402061822853e+02 8.14586470062924838942e-01
9.44329896907216493673e+02 8.14297267356061671428e-01
9.47422680412371164493e+02 8.14016215694346012555e-01
9.50515463917525835313e+02 8.13743313609297302946e-01
9.53608247422680392447e+02 8.13084769670097240457e-01
9.56701030927835063267e+02 8.12437547935610626659e-01
9.59793814432989734087e+02 8.11801555151406728505e-01
9.62886597938144404907e+02 8.11176696639932082178e-01
9.65979381443298962040e+02 8.10562876429999468186e-01
9.69072164948453632860e+02 8.09959997380107377118e-01
9.72164948453608303680e+02 8.09367961295826554569e-01
9.75257731958762860813e+02 8.08786669041509309608e-01
9.78350515463917531633e+02 8.08216020646545740824e-01
9.81443298969072202453e+02 8.07655915406389479649e-01
9.84536082474226873273e+02 8.07106251978579880557e-01
9.87628865979381430407e+02 8.06566928473958610901e-01
9.90721649484536101227e+02 8.06037842543283034047e-01
9.93814432989690772047e+02 8.05518891459439778657e-01
9.96907216494845329180e+02 8.05009972195432021991e-01
1.00000000000000000000e+03 8.04510981498327448769e-01


QUADRATIC ERROR = 1.111533e-04
